name,album,artist,artist_top_genre,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,Gender ,Source 
Joana,Joana,Selebobo,afro dancehall,2014,200173,29,0.738,0.371,0.933,0.0208,0.0614,-1.579,0.0435,121.985,4,Male,https://www.google.com/search?q=solidstar&sxsrf=AOaemvI7y6R3uxfXkfPmv8bTrbGvkJp_UQ%3A1638347358762&ei=XjKnYZvxLZKegQaZw4GwCA&gs_ssp=eJzj4tVP1zc0TM4zzkg3SK80YPTiLM7PyUwpLkksAgBp_Ah7&oq=solidstar&gs_lcp=Cgdnd3Mtd2l6EAEYADIFCC4QkQIyBwgAEIAEEAoyBwgAEIAEEAoyBwgAEIAEEAoyBwgAEIAEEAoyBwgAEIAEEAoyBwgAEIAEEAoyBQgAEIAEMgUILhCABDIFCC4QgAQ6BwgAEEcQsAM6CgguEMgDELADEEM6BAgjECc6BAguECc6BAguEEM6DQguELEDEMcBENEDEEM6CwgAEIAEELEDEIMBOggIABCABBCxAzoLCC4QgAQQxwEQowI6CggAELEDEIMBEEM6CAguEIAEELEDOgsIABCABBCxAxDJAzoFCAAQkgM6BwgAELEDEEM6CAgAELEDEIMBOg4ILhCABBCxAxDHARDRAzoLCC4QgAQQxwEQ0QM6CwguEIAEEMcBEK8BOg0ILhCABBDHARDRAxAKOg0ILhCABBDHARCvARAKSgQIQRgAUKgMWLwYYMoeaAVwAngAgAHAAYgB-wiSAQM0LjWYAQCgAQHIAQ7AAQE&sclient=gws-wiz
Baby (Chop Kiss),Baby (Chop Kiss),Shatta Wale,afropop,2016,198973,0,0.923,0.0523,0.842,0.00062,0.0434,-5.365,0.146,123.006,4,Female,https://www.google.com/search?q=stormrex&sxsrf=AOaemvId3YjO39XDKpjhAzGKMov_BlqjRg%3A1638267324529&ei=vPmlYcfpH9GA8gLOu4noDQ&ved=0ahUKEwjHt7Ov7b_0AhVRgFwKHc5dAt0Q4dUDCA8&uact=5&oq=stormrex&gs_lcp=Cgdnd3Mtd2l6EAMyBQguEIAEMgUILhCABDIFCAAQgAQyBQguEIAEMgUILhCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQguEIAEOgcIABBHELADOgcIABCwAxBDOgoILhDIAxCwAxBDOgQIIxAnOgQILhBDOg4ILhCABBCxAxDHARDRAzoKCC4QxwEQ0QMQQzoLCAAQgAQQsQMQgwE6CwguEIAEEMcBENEDOhEILhCABBCxAxCDARDHARCjAjoOCC4QgAQQsQMQxwEQowI6BQguEJECOgQIABBDOggIABCxAxCDAToICC4QsQMQgwE6CAguEIAEELEDOggIABCABBCxAzoOCC4QgAQQsQMQxwEQrwE6CAguELEDEJECOgUIABCRAjoHCAAQyQMQQzoFCAAQkgM6BQguELEDOgQIABADOgcIABCABBAKOgcILhCABBAKSgQIQRgAUNsEWKoWYIUcaARwAngAgAFhiAG-BZIBATmYAQCgAQHIAQ_AAQE&sclient=gws-wiz
Body,Body,Eugy,afro dancehall,2015,216000,36,0.831,0.378,0.259,0.000151,0.0994,-13.457,0.175,99.978,4,Male Group,https://www.google.com/search?q=styl+plus&sxsrf=AOaemvIgXcPI2Srua5X5giDv-dUDRKzVVA%3A1638269364044&ei=tAGmYf-dAoCFhbIP69CuyA0&gs_ssp=eJzj4tLP1TcwrDAyzEoxYPTiLC6pzFEoyCktBgBN3wce&oq=styl+&gs_lcp=Cgdnd3Mtd2l6EAMYADIFCC4QkQIyBQgAEJECMgUIABCABDIHCAAQgAQQCjIFCAAQgAQyBQgAEIAEMgcIABCABBAKMgUIABCABDIFCAAQgAQyBQgAEIAEOgcIABBHELADOgcIABCwAxBDOhAILhDHARCjAhDIAxCwAxBDOgoILhDIAxCwAxBDOgQIIxAnOgQILhBDOgsIABCABBCxAxCDAToRCC4QgAQQsQMQgwEQxwEQowI6CAgAELEDEIMBOgcIABCxAxBDOgQIABBDOg0IABCABBCHAhCxAxAUOgcILhCxAxBDOgoILhCxAxCDARBDOggIABCABBCxAzoICC4QgAQQsQM6BQguEIAEOgoIABCxAxCDARAKOgoIABCxAxCDARBDOgsILhCABBDHARCvAUoECEEYAFCzBViEI2DpLWgHcAJ4AIABogGIAfsGkgEDNi4zmAEAoAEByAEPwAEB&sclient=gws-wiz
Nobody Ugly,Nobody Ugly,P-Square,afro dancehall,2017,246635,2,0.882,0.123,0.738,7.50E-05,0.0589,-3.627,0.117,134.131,4,Male Group,https://www.google.com/search?q=styl+plus&sxsrf=AOaemvIgXcPI2Srua5X5giDv-dUDRKzVVA%3A1638269364044&ei=tAGmYf-dAoCFhbIP69CuyA0&gs_ssp=eJzj4tLP1TcwrDAyzEoxYPTiLC6pzFEoyCktBgBN3wce&oq=styl+&gs_lcp=Cgdnd3Mtd2l6EAMYADIFCC4QkQIyBQgAEJECMgUIABCABDIHCAAQgAQQCjIFCAAQgAQyBQgAEIAEMgcIABCABBAKMgUIABCABDIFCAAQgAQyBQgAEIAEOgcIABBHELADOgcIABCwAxBDOhAILhDHARCjAhDIAxCwAxBDOgoILhDIAxCwAxBDOgQIIxAnOgQILhBDOgsIABCABBCxAxCDAToRCC4QgAQQsQMQgwEQxwEQowI6CAgAELEDEIMBOgcIABCxAxBDOgQIABBDOg0IABCABBCHAhCxAxAUOgcILhCxAxBDOgoILhCxAxCDARBDOggIABCABBCxAzoICC4QgAQQsQM6BQguEIAEOgoIABCxAxCDARAKOgoIABCxAxCDARBDOgsILhCABBDHARCvAUoECEEYAFCzBViEI2DpLWgHcAJ4AIABogGIAfsGkgEDNi4zmAEAoAEByAEPwAEB&sclient=gws-wiz
Ife Adigomma,Thankful,Flavour N'abania,na,2014,292937,0,0.385,0.48,0.918,0.0381,0.196,-3.382,0.0912,136.352,4,Male Group,https://www.google.com/search?q=styl+plus&sxsrf=AOaemvIgXcPI2Srua5X5giDv-dUDRKzVVA%3A1638269364044&ei=tAGmYf-dAoCFhbIP69CuyA0&gs_ssp=eJzj4tLP1TcwrDAyzEoxYPTiLC6pzFEoyCktBgBN3wce&oq=styl+&gs_lcp=Cgdnd3Mtd2l6EAMYADIFCC4QkQIyBQgAEJECMgUIABCABDIHCAAQgAQQCjIFCAAQgAQyBQgAEIAEMgcIABCABBAKMgUIABCABDIFCAAQgAQyBQgAEIAEOgcIABBHELADOgcIABCwAxBDOhAILhDHARCjAhDIAxCwAxBDOgoILhDIAxCwAxBDOgQIIxAnOgQILhBDOgsIABCABBCxAxCDAToRCC4QgAQQsQMQgwEQxwEQowI6CAgAELEDEIMBOgcIABCxAxBDOgQIABBDOg0IABCABBCHAhCxAxAUOgcILhCxAxBDOgoILhCxAxCDARBDOggIABCABBCxAzoICC4QgAQQsQM6BQguEIAEOgoIABCxAxCDARAKOgoIABCxAxCDARBDOgsILhCABBDHARCvAUoECEEYAFCzBViEI2DpLWgHcAJ4AIABogGIAfsGkgEDNi4zmAEAoAEByAEPwAEB&sclient=gws-wiz
Nnekata,Ijele The Traveler,Flavour,afro dancehall,2017,224052,4,0.771,0.73,0.794,0,0.224,-4.266,0.248,161.376,3,Male,https://www.google.com/search?sxsrf=AOaemvJPdnW7vzGJmh66y6mSWpi6qZHbFw:1638267792500&q=Sugarboy&si=AHuW2sSglkXOZm5-BxWM00VixOKXB0vfeFQRpm3FyZCyUykHk06yTJDH5GvGe1Y-TYye2SHobHLuafBYkOq5cpR6BdRQp8uBkUvGLDFwWoLrCiO8nlO23QNyw-Ju0aXxEl2xXx-b7qBgKkToQIOWqO3OyGD8pP9Cqt54SslfcU7lPZqnoLVaCTA%3D&sa=X&ved=2ahUKEwje_MWO77_0AhVMQUEAHe2cCu8Q6RN6BAgmEAE&biw=1440&bih=720&dpr=1
Sekem,Breakthrough,MC Galaxy,afropop,2015,236200,0,0.833,0.324,0.884,2.13E-06,0.253,-3.696,0.0367,130.014,4,Male,https://www.google.com/search?sxsrf=AOaemvJPdnW7vzGJmh66y6mSWpi6qZHbFw:1638267792500&q=Sugarboy&si=AHuW2sSglkXOZm5-BxWM00VixOKXB0vfeFQRpm3FyZCyUykHk06yTJDH5GvGe1Y-TYye2SHobHLuafBYkOq5cpR6BdRQp8uBkUvGLDFwWoLrCiO8nlO23QNyw-Ju0aXxEl2xXx-b7qBgKkToQIOWqO3OyGD8pP9Cqt54SslfcU7lPZqnoLVaCTA%3D&sa=X&ved=2ahUKEwje_MWO77_0AhVMQUEAHe2cCu8Q6RN6BAgmEAE&biw=1440&bih=720&dpr=1
Desire,Desire,KCee,afro dancehall,2017,181916,2,0.812,0.251,0.761,0.000247,0.045,-3.05,0.0502,105.971,4,Male,https://www.google.com/search?q=Sunny+Neji&sxsrf=AOaemvKSrJnS7m3fy2aVKJMu2PBNufCtHA%3A1638269444826&ei=BAKmYfPHMa-EhbIPx76BMA&ved=0ahUKEwjz2bei9b_0AhUvQkEAHUdfAAYQ4dUDCA8&uact=5&oq=Sunny+Neji&gs_lcp=Cgdnd3Mtd2l6EAMyBQguEJECMgUILhCRAjIFCC4QkQIyBQguEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQkQIyBQgAEIAEOgcIABBHELADOgcILhCwAxBDOgoILhDIAxCwAxBDOgQILhAnOgQIIxAnOgQILhBDOg4ILhCABBCxAxDHARDRAzoRCC4QgAQQsQMQgwEQxwEQowI6CwguEIAEELEDEIMBOgsIABCABBCxAxCDAToICC4QgAQQsQM6DggAEIAEELEDEIMBEMkDOgUIABCSAzoNCC4QgAQQhwIQsQMQFDoLCC4QgAQQxwEQrwE6CAgAEIAEELEDOgUILhCxAzoFCAAQsQM6CAgAEIAEEMkDSgQIQRgAUOAGWNUYYM4aaANwAngAgAF_iAHeBpIBAzkuMZgBAKABAcgBD8ABAQ&sclient=gws-wiz
Baby Na Yoka,Ijele The Traveler,Flavour,afro dancehall,2017,215875,13,0.842,0.115,0.917,2.22E-06,0.659,-3.897,0.198,102.971,4,Male,https://en.wikipedia.org/wiki/DJ_Xclusive
Sangolo,Sangolo,Eff-Jay,na,2014,221040,0,0.831,0.184,0.915,1.15E-05,0.11,-1.362,0.21,130.061,4,Male,https://www.google.com/search?gs_ssp=eJzj4tVP1zc0TDYorEo3s8wyYPTiLNFNzkksLs5MBgBlmQgE&q=t-classic&oq=T-classi&aqs=chrome.1.0i355i512j46i512j69i57j0i512j46i512j0i512j0i20i263i512l2j0i512l2.2889j0j9&sourceid=chrome&ie=UTF-8
Vanessa,Vanessa,KCee,afro dancehall,2017,238106,1,0.841,0.407,0.891,0.000125,0.0593,-3.585,0.103,110.016,4,Male,https://www.google.com/search?gs_ssp=eJzj4tVP1zc0TDYorEo3s8wyYPTiLNFNzkksLs5MBgBlmQgE&q=t-classic&oq=T-classi&aqs=chrome.1.0i355i512j46i512j69i57j0i512j46i512j0i512j0i20i263i512l2j0i512l2.2889j0j9&sourceid=chrome&ie=UTF-8
Malo,Malo,Bracket,afro dancehall,2017,205191,0,0.928,0.42,0.737,0,0.0667,-5.465,0.129,105.005,4,Male,https://www.google.com/search?gs_ssp=eJzj4tVP1zc0TDYtzzXNTco1YPTiKEmsVMgsTywCAGB9B9A&q=tay+iwar&oq=tay+iwa&aqs=chrome.1.0i131i355i433i512j46i131i433i512j69i57j0i512l7.2825j0j9&sourceid=chrome&ie=UTF-8
Knack Am,Knack Am,Yemi Alade,afro dancehall,2017,214974,32,0.649,0.169,0.877,4.78E-05,0.0472,-1.597,0.25,125.051,5,Male,https://www.google.com/search?gs_ssp=eJzj4tVP1zc0TDYtzzXNTco1YPTiKEmsVMgsTywCAGB9B9A&q=tay+iwar&oq=tay+iwa&aqs=chrome.1.0i131i355i433i512j46i131i433i512j69i57j0i512l7.2825j0j9&sourceid=chrome&ie=UTF-8
Wo!!,Wo!!,Olamide,afro dancehall,2017,195422,0,0.849,0.537,0.385,0.0196,0.0916,-16.261,0.0838,129.013,4,Male,https://www.google.com/search?q=teddy+a&sxsrf=AOaemvLPK84JAMVn2UDtrqbWdOfJdKmkQw%3A1638349936341&ei=cDynYcapFPS68gKm4rTgDw&ved=0ahUKEwjGoeSPocL0AhV0nVwKHSYxDfwQ4dUDCA4&uact=5&oq=teddy+a&gs_lcp=Cgdnd3Mtd2l6EAMyBAgjECcyBQguEJECMggIABCABBCxAzIICC4QgAQQsQMyBQguEIAEMggIABCABBCxAzIICAAQgAQQsQMyBQgAEIAEMgUIABCABDIFCAAQgAQ6BwgAEEcQsAM6BAguEEM6BAgAEEM6BAguECc6BQgAEJECOg4ILhCABBCxAxDHARCjAjoHCC4QsQMQQzoHCAAQsQMQQ0oECEEYAFCqBlimEGD7E2gDcAJ4AIABZ4gB-wSSAQM2LjGYAQCgAQHIAQjAAQE&sclient=gws-wiz
Bend It,Bend It,Maleek Berry,afropop,2017,199626,0,0.51,0.0159,0.73,2.04E-06,0.157,-3.75,0.0716,102.397,4,Male,https://www.google.com/search?q=tee+blaq&sxsrf=AOaemvLFfbi5-CQOt8tFighXthv1dY8ZGA%3A1638349338654&ei=GjqnYbyxJ8y_gQbE84-4CQ&ved=0ahUKEwi8puTynsL0AhXMX8AKHcT5A5cQ4dUDCA4&uact=5&oq=tee+blaq&gs_lcp=Cgdnd3Mtd2l6EAMyBQguEIAEMgUILhCABDIFCAAQgAQyBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yCAgAEBYQChAeMgYIABAWEB4yBggAEBYQHjIICAAQFhAKEB46BwguELADECc6BwgAEEcQsAM6BAguECc6BAgjECc6BQguEJECOgQILhBDOgQIABBDOgoIABCxAxCDARBDOg4ILhCABBCxAxDHARCjAjoICAAQgAQQsQM6CwgAEIAEELEDEIMBOggILhCABBCxAzoHCC4QsQMQQzoLCC4QgAQQxwEQrwE6EAguELEDEIMBEMcBEKMCEAo6BwguELEDEAo6BwgAEIAEEAo6BwguEIAEEApKBAhBGABQ3wVYoR5gzB9oA3ACeACAAZMBiAHaBpIBAzQuNJgBAKABAcgBCMABAQ&sclient=gws-wiz
Augment,Augment (feat. Olamide),Phyno,afro dancehall,2017,283402,29,0.421,0.469,0.875,0,0.0683,-3.663,0.346,195.105,3,Male,https://www.google.com/search?q=tee+blaq&sxsrf=AOaemvLFfbi5-CQOt8tFighXthv1dY8ZGA%3A1638349338654&ei=GjqnYbyxJ8y_gQbE84-4CQ&ved=0ahUKEwi8puTynsL0AhXMX8AKHcT5A5cQ4dUDCA4&uact=5&oq=tee+blaq&gs_lcp=Cgdnd3Mtd2l6EAMyBQguEIAEMgUILhCABDIFCAAQgAQyBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yCAgAEBYQChAeMgYIABAWEB4yBggAEBYQHjIICAAQFhAKEB46BwguELADECc6BwgAEEcQsAM6BAguECc6BAgjECc6BQguEJECOgQILhBDOgQIABBDOgoIABCxAxCDARBDOg4ILhCABBCxAxDHARCjAjoICAAQgAQQsQM6CwgAEIAEELEDEIMBOggILhCABBCxAzoHCC4QsQMQQzoLCC4QgAQQxwEQrwE6EAguELEDEIMBEMcBEKMCEAo6BwguELEDEAo6BwgAEIAEEAo6BwguEIAEEApKBAhBGABQ3wVYoR5gzB9oA3ACeACAAZMBiAHaBpIBAzQuNJgBAKABAcgBCMABAQ&sclient=gws-wiz
Jaiye,Ijele The Traveler,Flavour,afro dancehall,2017,210991,0,0.748,0.208,0.952,1.03E-06,0.102,-4.621,0.0995,128.024,4,Male,https://www.google.com/search?q=tekno&sxsrf=AOaemvJLJuFFH5W0TEiPUAztbFZxHEJwEw%3A1638267407670&ei=D_qlYYKpKOG58gKI9ZuQAw&ved=0ahUKEwjC7IXX7b_0AhXhnFwKHYj6BjIQ4dUDCA8&uact=5&oq=tekno&gs_lcp=Cgdnd3Mtd2l6EAMyBwguELEDEEMyBAgAEEMyBAgAEEMyBAguEEMyBAgAEEMyBAguEEMyBAguEEMyBAguEEMyBAguEEMyBAguEEM6BwgAEEcQsAM6CgguEMgDELADEEM6BwgAELEDEAo6BAgAEAo6BwgAEIAEEAo6CggAELEDEIMBEAo6BAgAEA06BAgjECc6BgguEAoQQzoICC4QgAQQsQM6BQgAEIAEOggIABCABBCxAzoHCCMQ6gIQJ0oECEEYAFDFCFiyIWCPI2gGcAJ4AIABc4gBsQiSAQQxMi4xmAEAoAEBsAEKyAEOwAEB&sclient=gws-wiz
Chimamanda,Ijele The Traveler,Flavour,afro dancehall,2017,263784,6,0.526,0.568,0.846,0.000618,0.192,-3.604,0.155,205.919,4,Male,https://www.google.com/search?q=tekno&sxsrf=AOaemvJLJuFFH5W0TEiPUAztbFZxHEJwEw%3A1638267407670&ei=D_qlYYKpKOG58gKI9ZuQAw&ved=0ahUKEwjC7IXX7b_0AhXhnFwKHYj6BjIQ4dUDCA8&uact=5&oq=tekno&gs_lcp=Cgdnd3Mtd2l6EAMyBwguELEDEEMyBAgAEEMyBAgAEEMyBAguEEMyBAgAEEMyBAguEEMyBAguEEMyBAguEEMyBAguEEMyBAguEEM6BwgAEEcQsAM6CgguEMgDELADEEM6BwgAELEDEAo6BAgAEAo6BwgAEIAEEAo6CggAELEDEIMBEAo6BAgAEA06BAgjECc6BgguEAoQQzoICC4QgAQQsQM6BQgAEIAEOggIABCABBCxAzoHCCMQ6gIQJ0oECEEYAFDFCFiyIWCPI2gGcAJ4AIABc4gBsQiSAQQxMi4xmAEAoAEBsAEKyAEOwAEB&sclient=gws-wiz
Reggae Blues,Best of Harrysong,HarrySong,afro dancehall,2017,289093,7,0.816,0.233,0.86,0.000349,0.0903,-2.764,0.0725,94.424,3,Male,https://www.google.com/search?q=tekno&sxsrf=AOaemvJLJuFFH5W0TEiPUAztbFZxHEJwEw%3A1638267407670&ei=D_qlYYKpKOG58gKI9ZuQAw&ved=0ahUKEwjC7IXX7b_0AhXhnFwKHYj6BjIQ4dUDCA8&uact=5&oq=tekno&gs_lcp=Cgdnd3Mtd2l6EAMyBwguELEDEEMyBAgAEEMyBAgAEEMyBAguEEMyBAgAEEMyBAguEEMyBAguEEMyBAguEEMyBAguEEMyBAguEEM6BwgAEEcQsAM6CgguEMgDELADEEM6BwgAELEDEAo6BAgAEAo6BwgAEIAEEAo6CggAELEDEIMBEAo6BAgAEA06BAgjECc6BgguEAoQQzoICC4QgAQQsQM6BQgAEIAEOggIABCABBCxAzoHCCMQ6gIQJ0oECEEYAFDFCFiyIWCPI2gGcAJ4AIABc4gBsQiSAQQxMi4xmAEAoAEBsAEKyAEOwAEB&sclient=gws-wiz
Shake,Blessed,Flavour N'abania,na,2012,236094,0,0.716,0.259,0.95,0,0.606,-3.571,0.227,125.042,4,Male,https://www.google.com/search?q=tekno&sxsrf=AOaemvJLJuFFH5W0TEiPUAztbFZxHEJwEw%3A1638267407670&ei=D_qlYYKpKOG58gKI9ZuQAw&ved=0ahUKEwjC7IXX7b_0AhXhnFwKHYj6BjIQ4dUDCA8&uact=5&oq=tekno&gs_lcp=Cgdnd3Mtd2l6EAMyBwguELEDEEMyBAgAEEMyBAgAEEMyBAguEEMyBAgAEEMyBAguEEMyBAguEEMyBAguEEMyBAguEEMyBAguEEM6BwgAEEcQsAM6CgguEMgDELADEEM6BwgAELEDEAo6BAgAEAo6BwgAEIAEEAo6CggAELEDEIMBEAo6BAgAEA06BAgjECc6BgguEAoQQzoICC4QgAQQsQM6BQgAEIAEOggIABCABBCxAzoHCCMQ6gIQJ0oECEEYAFDFCFiyIWCPI2gGcAJ4AIABc4gBsQiSAQQxMi4xmAEAoAEBsAEKyAEOwAEB&sclient=gws-wiz
Pour Me Water,Pour Me Water,Mr Eazi,afro dancehall,2017,168159,0,0.848,0.171,0.457,0.000739,0.0994,-9.957,0.117,66.657,5,Male,https://www.google.com/search?q=tekno&sxsrf=AOaemvJLJuFFH5W0TEiPUAztbFZxHEJwEw%3A1638267407670&ei=D_qlYYKpKOG58gKI9ZuQAw&ved=0ahUKEwjC7IXX7b_0AhXhnFwKHYj6BjIQ4dUDCA8&uact=5&oq=tekno&gs_lcp=Cgdnd3Mtd2l6EAMyBwguELEDEEMyBAgAEEMyBAgAEEMyBAguEEMyBAgAEEMyBAguEEMyBAguEEMyBAguEEMyBAguEEMyBAguEEM6BwgAEEcQsAM6CgguEMgDELADEEM6BwgAELEDEAo6BAgAEAo6BwgAEIAEEAo6CggAELEDEIMBEAo6BAgAEA06BAgjECc6BgguEAoQQzoICC4QgAQQsQM6BQgAEIAEOggIABCABBCxAzoHCCMQ6gIQJ0oECEEYAFDFCFiyIWCPI2gGcAJ4AIABc4gBsQiSAQQxMi4xmAEAoAEBsAEKyAEOwAEB&sclient=gws-wiz
Sugar,Attention to Detail,KCee,afro dancehall,2017,232933,0,0.741,0.587,0.754,0.00024,0.0485,-3.475,0.0443,122.017,4,Male,https://www.google.com/search?q=tekno&sxsrf=AOaemvJLJuFFH5W0TEiPUAztbFZxHEJwEw%3A1638267407670&ei=D_qlYYKpKOG58gKI9ZuQAw&ved=0ahUKEwjC7IXX7b_0AhXhnFwKHYj6BjIQ4dUDCA8&uact=5&oq=tekno&gs_lcp=Cgdnd3Mtd2l6EAMyBwguELEDEEMyBAgAEEMyBAgAEEMyBAguEEMyBAgAEEMyBAguEEMyBAguEEMyBAguEEMyBAguEEMyBAguEEM6BwgAEEcQsAM6CgguEMgDELADEEM6BwgAELEDEAo6BAgAEAo6BwgAEIAEEAo6CggAELEDEIMBEAo6BAgAEA06BAgjECc6BgguEAoQQzoICC4QgAQQsQM6BQgAEIAEOggIABCABBCxAzoHCCMQ6gIQJ0oECEEYAFDFCFiyIWCPI2gGcAJ4AIABc4gBsQiSAQQxMi4xmAEAoAEBsAEKyAEOwAEB&sclient=gws-wiz
Ma Lo,Sugarcane,Tiwa Savage,afro dancehall,2017,182857,55,0.788,0.424,0.721,2.86E-06,0.0897,-4.577,0.152,105.23,4,Male,https://www.google.com/search?q=tekno&sxsrf=AOaemvJLJuFFH5W0TEiPUAztbFZxHEJwEw%3A1638267407670&ei=D_qlYYKpKOG58gKI9ZuQAw&ved=0ahUKEwjC7IXX7b_0AhXhnFwKHYj6BjIQ4dUDCA8&uact=5&oq=tekno&gs_lcp=Cgdnd3Mtd2l6EAMyBwguELEDEEMyBAgAEEMyBAgAEEMyBAguEEMyBAgAEEMyBAguEEMyBAguEEMyBAguEEMyBAguEEMyBAguEEM6BwgAEEcQsAM6CgguEMgDELADEEM6BwgAELEDEAo6BAgAEAo6BwgAEIAEEAo6CggAELEDEIMBEAo6BAgAEA06BAgjECc6BgguEAoQQzoICC4QgAQQsQM6BQgAEIAEOggIABCABBCxAzoHCCMQ6gIQJ0oECEEYAFDFCFiyIWCPI2gGcAJ4AIABc4gBsQiSAQQxMi4xmAEAoAEBsAEKyAEOwAEB&sclient=gws-wiz
Arabanko,Best of Harrysong,HarrySong,afro dancehall,2017,200960,0,0.735,0.0803,0.863,0.000127,0.0815,-2.888,0.151,200.895,3,Male,https://www.google.com/search?q=tekno&sxsrf=AOaemvJLJuFFH5W0TEiPUAztbFZxHEJwEw%3A1638267407670&ei=D_qlYYKpKOG58gKI9ZuQAw&ved=0ahUKEwjC7IXX7b_0AhXhnFwKHYj6BjIQ4dUDCA8&uact=5&oq=tekno&gs_lcp=Cgdnd3Mtd2l6EAMyBwguELEDEEMyBAgAEEMyBAgAEEMyBAguEEMyBAgAEEMyBAguEEMyBAguEEMyBAguEEMyBAguEEMyBAguEEM6BwgAEEcQsAM6CgguEMgDELADEEM6BwgAELEDEAo6BAgAEAo6BwgAEIAEEAo6CggAELEDEIMBEAo6BAgAEA06BAgjECc6BgguEAoQQzoICC4QgAQQsQM6BQgAEIAEOggIABCABBCxAzoHCCMQ6gIQJ0oECEEYAFDFCFiyIWCPI2gGcAJ4AIABc4gBsQiSAQQxMi4xmAEAoAEBsAEKyAEOwAEB&sclient=gws-wiz
Yeba,Yeba,Kiss Daniel,afro dancehall,2017,198974,0,0.812,0.185,0.768,0.00112,0.0962,-5.267,0.096,110.041,4,Male,https://www.google.com/search?q=tekno&sxsrf=AOaemvJLJuFFH5W0TEiPUAztbFZxHEJwEw%3A1638267407670&ei=D_qlYYKpKOG58gKI9ZuQAw&ved=0ahUKEwjC7IXX7b_0AhXhnFwKHYj6BjIQ4dUDCA8&uact=5&oq=tekno&gs_lcp=Cgdnd3Mtd2l6EAMyBwguELEDEEMyBAgAEEMyBAgAEEMyBAguEEMyBAgAEEMyBAguEEMyBAguEEMyBAguEEMyBAguEEMyBAguEEM6BwgAEEcQsAM6CgguEMgDELADEEM6BwgAELEDEAo6BAgAEAo6BwgAEIAEEAo6CggAELEDEIMBEAo6BAgAEA06BAgjECc6BgguEAoQQzoICC4QgAQQsQM6BQgAEIAEOggIABCABBCxAzoHCCMQ6gIQJ0oECEEYAFDFCFiyIWCPI2gGcAJ4AIABc4gBsQiSAQQxMi4xmAEAoAEBsAEKyAEOwAEB&sclient=gws-wiz
Forever,Best of P-Square,P-Square,afro dancehall,2017,269426,2,0.764,0.328,0.818,0,0.0711,-4.27,0.06,115.003,4,Male,https://www.google.com/search?q=tekno&sxsrf=AOaemvJLJuFFH5W0TEiPUAztbFZxHEJwEw%3A1638267407670&ei=D_qlYYKpKOG58gKI9ZuQAw&ved=0ahUKEwjC7IXX7b_0AhXhnFwKHYj6BjIQ4dUDCA8&uact=5&oq=tekno&gs_lcp=Cgdnd3Mtd2l6EAMyBwguELEDEEMyBAgAEEMyBAgAEEMyBAguEEMyBAgAEEMyBAguEEMyBAguEEMyBAguEEMyBAguEEMyBAguEEM6BwgAEEcQsAM6CgguEMgDELADEEM6BwgAELEDEAo6BAgAEAo6BwgAEIAEEAo6CggAELEDEIMBEAo6BAgAEA06BAgjECc6BgguEAoQQzoICC4QgAQQsQM6BQgAEIAEOggIABCABBCxAzoHCCMQ6gIQJ0oECEEYAFDFCFiyIWCPI2gGcAJ4AIABc4gBsQiSAQQxMi4xmAEAoAEBsAEKyAEOwAEB&sclient=gws-wiz
Ashawo - Remix,Uplifted,Flavour,afro dancehall,2016,262322,0,0.77,0.12,0.973,0.375,0.131,0.075,0.0763,100.617,4,Male,https://www.google.com/search?q=tekno&sxsrf=AOaemvJLJuFFH5W0TEiPUAztbFZxHEJwEw%3A1638267407670&ei=D_qlYYKpKOG58gKI9ZuQAw&ved=0ahUKEwjC7IXX7b_0AhXhnFwKHYj6BjIQ4dUDCA8&uact=5&oq=tekno&gs_lcp=Cgdnd3Mtd2l6EAMyBwguELEDEEMyBAgAEEMyBAgAEEMyBAguEEMyBAgAEEMyBAguEEMyBAguEEMyBAguEEMyBAguEEMyBAguEEM6BwgAEEcQsAM6CgguEMgDELADEEM6BwgAELEDEAo6BAgAEAo6BwgAEIAEEAo6CggAELEDEIMBEAo6BAgAEA06BAgjECc6BgguEAoQQzoICC4QgAQQsQM6BQgAEIAEOggIABCABBCxAzoHCCMQ6gIQJ0oECEEYAFDFCFiyIWCPI2gGcAJ4AIABc4gBsQiSAQQxMi4xmAEAoAEBsAEKyAEOwAEB&sclient=gws-wiz
